1.0	0.009565457120649072	7.716691433190625e-5	91.0
1.0	2.747965940442303	0.0015415378887886253	106.0
1.0	4.48619749787756e-8	8.906147003394273e-8	0.0
1.0	4.486588907173539e-8	8.73578850799613e-8	0.0
1.0	4.4864235014008737e-8	8.714405175630516e-8	0.0
1.0	0.000506407405487592	2.8187061355075544e-5	7.0
1.0	0.034926956763769224	0.00023384584011065197	31.0
1.0	4.488218286378507e-8	9.341868735485013e-8	0.0
1.0	4.488187733329645e-8	9.430032605926529e-8	0.0
1.0	0.09915106190165525	0.00035744543324448946	75.0
1.0	4.488248570401172e-8	9.434197303491208e-8	0.0
1.0	4.486186570835142e-8	9.420513765535053e-8	0.0
1.0	4.488300772240485e-8	9.432499722355249e-8	0.0
1.0	19.79659615166976	0.0026729086119469964	98.0
1.0	4.488106714082693e-8	9.340040408814414e-8	0.0
1.0	0.00010994013899156473	1.2735973053350813e-5	6.0
1.0	5.240328847713686e-5	8.762978964147062e-6	6.0
1.0	4.4880420556059114e-8	9.439318942132392e-8	0.0
1.0	4.4777801476215004e-8	9.332611472801413e-8	0.0
1.0	4.488042191413354e-8	9.439711986284331e-8	0.0
