1.0	49051.56422996271	0.214000000000001	1842.0
1.0	0.8753702303854267	0.0001279156478025886	1770.0
1.0	0.8189168410402766	0.00017519321813790778	1755.0
1.0	471460.4773609111	0.6634500000000003	1935.0
1.0	0.8851347677404997	0.00013417512159974793	1762.0
1.0	0.7566518719828583	0.00013840824824510424	1771.0
1.0	276.9563427741573	0.016050000000022872	1780.0
1.0	1.4896408170023476	0.0003150686396994484	2392.0
1.0	1.534808949823169	0.0003296574767402176	2395.0
1.0	0.7641943060607105	0.00010941785906594085	1771.0
1.0	6.816240607497508	0.0002777307040862154	1806.0
1.0	6.816240607497445	0.00027773070408621366	1806.0
1.0	0.7916954021498798	0.00012344492495060908	1764.0
1.0	0.7865862048142717	0.00012242314485266638	1770.0
1.0	0.8003423879514684	0.00011966485306226907	1763.0
1.0	0.8415650108503511	0.00012926541029524604	1769.0
1.0	164.27503923681323	0.012350000000021863	1780.0
1.0	0.8624315776794211	0.00013188958404129254	1792.0
1.0	0.8237938129604426	0.0001753071722493214	1757.0
1.0	36977.70886462358	0.1858000000000012	1774.0
1.0	0.8629170224243123	0.00013111784787499465	1784.0
1.0	0.9178669022648612	0.00013713467746617164	1775.0
1.0	0.9381525944396039	0.00013499683394842068	1797.0
1.0	0.8108585000464503	0.00013688726020771324	1716.0
1.0	444453.819448288	0.6666499933335007	2937.0
1.0	18.961610882759967	0.0004863659438713933	2355.0
1.0	18.966931789722047	0.0004864133148975084	2353.0
1.0	55896.4449468817	0.23639999500000536	2466.0
1.0	0.8348065573848331	0.0001319648789266609	1775.0
1.0	0.8348151424860702	0.00013196447185628615	1775.0
1.0	0.8152701474883519	0.0001738028836487539	1753.0
1.0	0.8146269809280231	0.00017503004222760708	1706.0
1.0	0.8320739014092059	0.00013249282725478099	1755.0
1.0	0.8575645471340476	0.00013119673265172765	1774.0
1.0	0.8572375853934374	0.00013104869235908305	1778.0
1.0	552.7607128353727	0.022700000000011038	1780.0
1.0	0.8587115603462346	0.00013134030762424143	1777.0
1.0	0.8193592053099472	0.00017349741521857987	1755.0
1.0	0.8586661504750839	0.00013122357072685835	1778.0
1.0	592096.2798037771	0.7435000000000003	1922.0
1.0	0.859609795790216	0.0001329077422928408	1779.0
1.0	0.8284929779899293	0.0001163190226665077	1778.0
1.0	0.8879502681818857	0.0001391034017818241	1792.0
1.0	0.8631930154005111	0.0001318772763862051	1767.0
1.0	0.7923083143552935	0.00013288469990407596	1674.0
1.0	0.8346387223467417	0.00013050711233575396	1773.0
1.0	0.8494900638531979	0.00013185880680553164	1775.0
1.0	140.12580500372871	0.011400000000025114	1779.0
1.0	12564.970059812926	0.10830000000000363	1769.0
1.0	0.8806922492718305	0.00013527875445270234	1795.0
1.0	0.8947398697651763	0.00014060790919479666	1803.0
1.0	106044.71720904528	0.31465000000000076	1769.0
1.0	0.8455699152907847	0.00013372059861505245	1723.0
1.0	0.8820704987729656	0.00013484314290827158	1744.0
1.0	267619.87696503295	0.49985000000000024	1940.0
1.0	0.8234887809002158	0.00012258132539927428	1756.0
1.0	0.8190964989186057	0.0001738878455753905	1754.0
1.0	2551.315474723693	0.048800000000005485	1780.0
1.0	0.8552768254065344	0.00013194005377983474	1775.0
1.0	0.8210001905338544	0.00017401718391500974	1747.0
1.0	0.8253490165171897	0.00017422839785002055	1755.0
1.0	0.8187532672950781	0.0001736981634014315	1756.0
1.0	0.8533547828887744	0.00013133513004321765	1777.0
1.0	0.8732311702367868	0.00013814783038727205	1778.0
1.0	16738.102230711662	0.1250000000000018	1762.0
